"Plot Title: field"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2252215, SEN S/N: 2226787)","Water Content, m³/m³ (LGR S/N: 2252215, SEN S/N: 2241185)","Voltage, V (LGR S/N: 2252215, SEN S/N: 2241274)","Current, mA (LGR S/N: 2252215, SEN S/N: 2241274)","Batt, V (LGR S/N: 2252215)"
2400,10/04/15 11:00:00,11.565,0.1652,-0.1988,0.0000,4.031
2401,10/04/15 12:00:00,11.783,0.1652,-0.1988,0.0000,4.031
2402,10/04/15 13:00:00,12.025,0.1644,-0.1988,0.0000,4.031
2403,10/04/15 14:00:00,12.219,0.1637,-0.1988,0.0000,4.031
2404,10/04/15 15:00:00,12.364,0.1630,-0.1988,0.0000,4.031
2405,10/04/15 16:00:00,12.485,0.1630,-0.1988,0.0000,4.031
2406,10/04/15 17:00:00,12.534,0.1623,-0.1988,0.0000,4.031
2407,10/04/15 18:00:00,12.534,0.1623,-0.1988,0.0000,4.031
2408,10/04/15 19:00:00,12.485,0.1623,-0.1988,0.0000,4.031
2409,10/04/15 20:00:00,12.413,0.1623,-0.1988,0.0000,4.031
2410,10/04/15 21:00:00,12.268,0.1623,-0.1988,0.0000,4.031
2411,10/04/15 22:00:00,12.098,0.1623,-0.1988,0.0000,4.031
2412,10/04/15 23:00:00,11.953,0.1623,-0.1988,0.0000,4.031
2413,10/05/15 00:00:00,11.856,0.1630,-0.1988,0.0000,4.031
2414,10/05/15 01:00:00,11.734,0.1630,-0.1988,0.0000,4.031
2415,10/05/15 02:00:00,11.637,0.1623,-0.1988,0.0000,4.031
2416,10/05/15 03:00:00,11.637,0.1623,-0.1988,0.0000,4.031
2417,10/05/15 04:00:00,11.662,0.1623,-0.1988,0.0000,4.031
2418,10/05/15 05:00:00,11.686,0.1623,-0.1988,0.0000,4.031
2419,10/05/15 06:00:00,11.734,0.1623,-0.1988,0.0000,4.031
2420,10/05/15 07:00:00,11.783,0.1623,-0.1988,0.0000,4.031
2421,10/05/15 08:00:00,11.832,0.1637,-0.1988,0.0000,4.031
2422,10/05/15 09:00:00,11.904,0.1644,-0.1988,0.0000,4.031
2423,10/05/15 10:00:00,11.977,0.1652,-0.1988,0.0000,4.031
2424,10/05/15 11:00:00,12.074,0.1695,-0.1988,0.0000,4.031
2425,10/05/15 12:00:00,12.219,0.1688,-0.1988,0.0000,4.031
2426,10/05/15 13:00:00,12.364,0.1673,-0.1988,0.0000,4.031
2427,10/05/15 14:00:00,12.485,0.1666,-0.1988,0.0000,4.031
2428,10/05/15 15:00:00,12.606,0.1652,-0.1988,0.0000,4.031
2429,10/05/15 16:00:00,12.727,0.1644,-0.1988,0.0000,4.031
2430,10/05/15 17:00:00,12.799,0.1644,-0.1988,0.0000,4.031
2431,10/05/15 18:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2432,10/05/15 19:00:00,12.847,0.1637,-0.1988,0.0000,4.031
2433,10/05/15 20:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2434,10/05/15 21:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2435,10/05/15 22:00:00,12.799,0.1637,-0.1988,0.0000,4.031
2436,10/05/15 23:00:00,12.799,0.1637,-0.1988,0.0000,4.031
2437,10/06/15 00:00:00,12.799,0.1637,-0.1988,0.0000,4.031
2438,10/06/15 01:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2439,10/06/15 02:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2440,10/06/15 03:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2441,10/06/15 04:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2442,10/06/15 05:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2443,10/06/15 06:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2444,10/06/15 07:00:00,12.823,0.1637,-0.1988,0.0000,4.031
2445,10/06/15 08:00:00,12.847,0.1630,-0.1988,0.0000,4.031
2446,10/06/15 09:00:00,12.920,0.1630,-0.1988,0.0000,4.031
2447,10/06/15 10:00:00,13.040,0.1623,-0.1988,0.0000,4.031
2448,10/06/15 11:00:00,13.233,0.1615,-0.1988,0.0000,4.031
2449,10/06/15 12:00:00,13.377,0.1615,-0.1988,0.0000,4.031
2450,10/06/15 13:00:00,13.497,0.1615,-0.1988,0.0000,4.031
2451,10/06/15 14:00:00,13.594,0.1615,-0.1988,0.0000,4.031
2452,10/06/15 15:00:00,13.714,0.1608,-0.1988,0.0000,4.031
2453,10/06/15 16:00:00,13.834,0.1608,-0.1988,0.0000,4.031
2454,10/06/15 17:00:00,13.882,0.1601,-0.1988,0.0000,4.031
2455,10/06/15 18:00:00,13.858,0.1601,-0.1988,0.0000,4.031
2456,10/06/15 19:00:00,13.762,0.1594,-0.1988,0.0000,4.031
2457,10/06/15 20:00:00,13.690,0.1594,-0.1988,0.0000,4.031
2458,10/06/15 21:00:00,13.594,0.1594,-0.1988,0.0000,4.031
2459,10/06/15 22:00:00,13.546,0.1601,-0.1988,0.0000,4.031
2460,10/06/15 23:00:00,13.473,0.1594,-0.1988,0.0000,4.031
2461,10/07/15 00:00:00,13.281,0.1601,-0.1988,0.0000,4.031
2462,10/07/15 01:00:00,12.992,0.1608,-0.1988,0.0000,4.043
2463,10/07/15 02:00:00,12.727,0.1608,-0.1988,0.0000,4.031
2464,10/07/15 03:00:00,12.582,0.1615,-0.1988,0.0000,4.031
2465,10/07/15 04:00:00,12.509,0.1615,-0.1988,0.0000,4.031
2466,10/07/15 05:00:00,12.509,0.1615,-0.1988,0.0000,4.031
2467,10/07/15 06:00:00,12.509,0.1615,-0.1988,0.0000,4.031
2468,10/07/15 07:00:00,12.558,0.1615,-0.1988,0.0000,4.031
2469,10/07/15 08:00:00,12.606,0.1608,-0.1988,0.0000,4.031
2470,10/07/15 09:00:00,12.751,0.1601,-0.1988,0.0000,4.031
2471,10/07/15 10:00:00,13.016,0.1601,-0.1988,0.0000,4.043
2472,10/07/15 11:00:00,13.377,0.1586,-0.1988,0.0000,4.031
2473,10/07/15 12:00:00,13.762,0.1579,-0.1988,0.0000,4.031
2474,10/07/15 13:00:00,14.170,0.1564,-0.1988,0.0000,4.031
2475,10/07/15 14:00:00,14.433,0.1557,-0.1988,0.0000,4.031
2476,10/07/15 15:00:00,14.601,0.1550,-0.1988,0.0000,4.031
2477,10/07/15 16:00:00,14.745,0.1543,-0.1988,0.0000,4.031
2478,10/07/15 17:00:00,14.721,0.1543,-0.1988,0.0000,4.031
2479,10/07/15 18:00:00,14.601,0.1543,-0.1988,0.0000,4.031
2480,10/07/15 19:00:00,14.409,0.1535,-0.1988,0.0000,4.031
2481,10/07/15 20:00:00,14.194,0.1535,-0.1988,0.0000,4.031
2482,10/07/15 21:00:00,13.954,0.1535,-0.1988,0.0000,4.031
2483,10/07/15 22:00:00,13.714,0.1543,-0.1988,0.0000,4.031
2484,10/07/15 23:00:00,13.377,0.1543,-0.1988,0.0000,4.031
2485,10/08/15 00:00:00,13.040,0.1543,-0.1988,0.0000,4.031
2486,10/08/15 01:00:00,12.703,0.1550,-0.1988,0.0000,4.031
2487,10/08/15 02:00:00,12.437,0.1550,-0.1988,0.0000,4.031
2488,10/08/15 03:00:00,12.195,0.1557,-0.1988,0.0000,4.031
2489,10/08/15 04:00:00,11.953,0.1557,-0.1988,0.0000,4.031
2490,10/08/15 05:00:00,11.710,0.1564,-0.1988,0.0000,4.031
2491,10/08/15 06:00:00,11.516,0.1564,-0.1988,0.0000,4.031
2492,10/08/15 07:00:00,11.297,0.1572,-0.1988,0.0000,4.031
2493,10/08/15 08:00:00,11.151,0.1579,-0.1988,0.0000,4.031
2494,10/08/15 09:00:00,11.175,0.1564,-0.1988,0.0000,4.031
2495,10/08/15 10:00:00,11.394,0.1557,-0.1988,0.0000,4.031
2496,10/08/15 11:00:00,11.686,0.1550,-0.1988,0.0000,4.031
2497,10/08/15 12:00:00,12.001,0.1535,-0.1988,0.0000,4.031
2498,10/08/15 13:00:00,12.292,0.1521,-0.1988,0.0000,4.031
2499,10/08/15 14:00:00,12.509,0.1514,-0.1988,0.0000,4.031
2500,10/08/15 15:00:00,12.678,0.1506,-0.1988,0.0000,4.031
2501,10/08/15 16:00:00,12.799,0.1492,-0.1988,0.0000,4.031
2502,10/08/15 17:00:00,12.799,0.1492,-0.1988,0.0000,4.031
2503,10/08/15 18:00:00,12.727,0.1492,-0.1988,0.0000,4.031
2504,10/08/15 19:00:00,12.654,0.1492,-0.1988,0.0000,4.031
2505,10/08/15 20:00:00,12.606,0.1492,-0.1988,0.0000,4.031
2506,10/08/15 21:00:00,12.582,0.1564,-0.1988,0.0000,4.031
2507,10/08/15 22:00:00,12.582,0.1586,-0.1988,0.0000,4.031
2508,10/08/15 23:00:00,12.534,0.1594,-0.1988,0.0000,4.031
2509,10/09/15 00:00:00,12.509,0.1630,-0.1988,0.0000,4.031
2510,10/09/15 01:00:00,12.509,0.1797,-0.1988,0.0000,4.031
2511,10/09/15 02:00:00,12.509,0.2066,-0.1988,0.0000,4.031
2512,10/09/15 03:00:00,12.485,0.2051,-0.1988,0.0000,4.031
2513,10/09/15 04:00:00,12.461,0.2037,-0.1988,0.0000,4.031
2514,10/09/15 05:00:00,12.461,0.2022,-0.1988,0.0000,4.031
2515,10/09/15 06:00:00,12.485,0.2008,-0.1988,0.0000,4.031
2516,10/09/15 07:00:00,12.485,0.1993,-0.1988,0.0000,4.031
2517,10/09/15 08:00:00,12.485,0.1978,-0.1988,0.0000,4.031
2518,10/09/15 09:00:00,12.558,0.1971,-0.1988,0.0000,4.031
2519,10/09/15 10:00:00,12.751,0.1942,-0.1988,0.0000,4.031
2520,10/09/15 11:00:00,13.016,0.1906,-0.1988,0.0000,4.031
2521,10/09/15 12:00:00,13.233,0.1899,-0.1988,0.0000,4.031
2522,10/09/15 13:00:00,13.329,0.1899,-0.1988,0.0000,4.031
2523,10/09/15 14:00:00,13.353,0.1870,-0.1988,0.0000,4.031
2524,10/09/15 15:00:00,13.329,0.1855,-0.1988,0.0000,4.031
2525,10/09/15 16:00:00,13.257,0.1855,-0.1988,0.0000,4.031
2526,10/09/15 17:00:00,13.137,0.1833,-0.1988,0.0000,4.031
2527,10/09/15 18:00:00,12.968,0.1819,-0.1988,0.0000,4.031
2528,10/09/15 19:00:00,12.823,0.1819,-0.1988,0.0000,4.049
2529,10/09/15 20:00:00,12.678,0.1811,-0.1988,0.0000,4.031
2530,10/09/15 21:00:00,12.437,0.1811,-0.1988,0.0000,4.031
2531,10/09/15 22:00:00,12.147,0.1804,-0.1988,0.0000,4.031
2532,10/09/15 23:00:00,11.832,0.1804,-0.1988,0.0000,4.031
2533,10/10/15 00:00:00,11.589,0.1804,-0.1988,0.0000,4.031
2534,10/10/15 01:00:00,11.394,0.1804,-0.1988,0.0000,4.031
2535,10/10/15 02:00:00,11.224,0.1811,-0.1988,0.0000,4.031
2536,10/10/15 03:00:00,11.029,0.1811,-0.1988,0.0000,4.031
2537,10/10/15 04:00:00,10.834,0.1819,-0.1988,0.0000,4.031
2538,10/10/15 05:00:00,10.663,0.1819,-0.1988,0.0000,4.031
2539,10/10/15 06:00:00,10.492,0.1819,-0.1988,0.0000,4.031
2540,10/10/15 07:00:00,10.345,0.1819,-0.1988,0.0000,4.031
2541,10/10/15 08:00:00,10.198,0.1811,-0.1988,0.0000,4.019
2542,10/10/15 09:00:00,10.222,0.1797,-0.1988,0.0000,4.013
2543,10/10/15 10:00:00,10.418,0.1775,-0.1988,0.0000,4.019
2544,10/10/15 11:00:00,10.736,0.1768,-0.1988,0.0000,4.019
2545,10/10/15 12:00:00,11.127,0.1753,-0.1988,0.0000,4.031
2546,10/10/15 13:00:00,11.492,0.1746,-0.1988,0.0000,4.031
2547,10/10/15 14:00:00,11.686,0.1739,-0.1988,0.0000,4.031
2548,10/10/15 15:00:00,11.832,0.1732,-0.1988,0.0000,4.031
2549,10/10/15 16:00:00,11.977,0.1732,-0.1988,0.0000,4.049
2550,10/10/15 17:00:00,12.050,0.1724,-0.1988,0.0000,4.031
2551,10/10/15 18:00:00,12.050,0.1724,-0.1988,0.0000,4.031
2552,10/10/15 19:00:00,11.904,0.1717,-0.1988,0.0000,4.031
2553,10/10/15 20:00:00,11.710,0.1717,-0.1988,0.0000,4.031
2554,10/10/15 21:00:00,11.540,0.1717,-0.1988,0.0000,4.031
2555,10/10/15 22:00:00,11.346,0.1717,-0.1988,0.0000,4.031
2556,10/10/15 23:00:00,11.200,0.1717,-0.1988,0.0000,4.031
2557,10/11/15 00:00:00,11.029,0.1717,-0.1988,0.0000,4.031
2558,10/11/15 01:00:00,10.932,0.1717,-0.1988,0.0000,4.031
2559,10/11/15 02:00:00,10.834,0.1717,-0.1988,0.0000,4.031
2560,10/11/15 03:00:00,10.736,0.1717,-0.1988,0.0000,4.031
2561,10/11/15 04:00:00,10.687,0.1717,-0.1988,0.0000,4.031
2562,10/11/15 05:00:00,10.638,0.1717,-0.1988,0.0000,4.031
2563,10/11/15 06:00:00,10.614,0.1724,-0.1988,0.0000,4.031
2564,10/11/15 07:00:00,10.590,0.1724,-0.1988,0.0000,4.031
2565,10/11/15 08:00:00,10.614,0.1717,-0.1988,0.0000,4.031
2566,10/11/15 09:00:00,10.810,0.1710,-0.1988,0.0000,4.013
2567,10/11/15 10:00:00,11.102,0.1702,-0.1988,0.0000,4.019
2568,10/11/15 11:00:00,11.516,0.1688,-0.1988,0.0000,4.019
2569,10/11/15 12:00:00,12.025,0.1681,-0.1988,0.0000,4.031
2570,10/11/15 13:00:00,12.509,0.1673,-0.1988,0.0000,4.031
2571,10/11/15 14:00:00,12.727,0.1666,-0.1988,0.0000,4.031
2572,10/11/15 15:00:00,12.920,0.1659,-0.1988,0.0000,4.031
2573,10/11/15 16:00:00,13.137,0.1652,-0.1988,0.0000,4.031
2574,10/11/15 17:00:00,13.185,0.1652,-0.1988,0.0000,4.031
2575,10/11/15 18:00:00,13.137,0.1652,-0.1988,0.0000,4.031
2576,10/11/15 19:00:00,13.016,0.1637,-0.1988,0.0000,4.031
2577,10/11/15 20:00:00,12.847,0.1637,-0.1988,0.0000,4.031
2578,10/11/15 21:00:00,12.678,0.1637,-0.1988,0.0000,4.031
2579,10/11/15 22:00:00,12.509,0.1637,-0.1988,0.0000,4.056
2580,10/11/15 23:00:00,12.389,0.1637,-0.1988,0.0000,4.031
2581,10/12/15 00:00:00,12.292,0.1637,-0.1988,0.0000,4.031
2582,10/12/15 01:00:00,12.219,0.1637,-0.1988,0.0000,4.031
2583,10/12/15 02:00:00,12.122,0.1637,-0.1988,0.0000,4.031
2584,10/12/15 03:00:00,12.050,0.1644,-0.1988,0.0000,4.031
2585,10/12/15 04:00:00,11.953,0.1644,-0.1988,0.0000,4.031
2586,10/12/15 05:00:00,11.880,0.1644,-0.1988,0.0000,4.031
2587,10/12/15 06:00:00,11.783,0.1644,-0.1988,0.0000,4.031
2588,10/12/15 07:00:00,11.662,0.1644,-0.1988,0.0000,4.043
2589,10/12/15 08:00:00,11.613,0.1637,-0.1988,0.0000,4.031
2590,10/12/15 09:00:00,11.734,0.1637,-0.1988,0.0000,4.019
2591,10/12/15 10:00:00,12.025,0.1630,-0.1988,0.0000,4.019
2592,10/12/15 11:00:00,12.485,0.1623,-0.1988,0.0000,4.025
2593,10/12/15 12:00:00,12.992,0.1615,-0.1988,0.0000,4.031
2594,10/12/15 13:00:00,13.449,0.1601,-0.1988,0.0000,4.031
2595,10/12/15 14:00:00,13.642,0.1594,-0.1988,0.0000,4.031
2596,10/12/15 15:00:00,13.762,0.1586,-0.1988,0.0000,4.031
2597,10/12/15 16:00:00,13.834,0.1572,-0.1988,0.0000,4.031
2598,10/12/15 17:00:00,13.858,0.1572,-0.1988,0.0000,4.031
2599,10/12/15 18:00:00,13.858,0.1572,-0.1988,0.0000,4.031
2600,10/12/15 19:00:00,13.834,0.1564,-0.1988,0.0000,4.031
2601,10/12/15 20:00:00,13.786,0.1564,-0.1988,0.0000,4.031
2602,10/12/15 21:00:00,13.762,0.1557,-0.1988,0.0000,4.031
2603,10/12/15 22:00:00,13.738,0.1543,-0.1988,0.0000,4.031
2604,10/12/15 23:00:00,13.714,0.1543,-0.1988,0.0000,4.031
2605,10/13/15 00:00:00,13.666,0.1535,-0.1988,0.0000,4.031
2606,10/13/15 01:00:00,13.594,0.1535,-0.1988,0.0000,4.031
2607,10/13/15 02:00:00,13.570,0.1535,-0.1988,0.0000,4.031
2608,10/13/15 03:00:00,13.546,0.1535,-0.1988,0.0000,4.031
2609,10/13/15 04:00:00,13.546,0.1543,-0.1988,0.0000,4.031
2610,10/13/15 05:00:00,13.522,0.1543,-0.1988,0.0000,4.031
2611,10/13/15 06:00:00,13.425,0.1535,-0.1988,0.0000,4.031
2612,10/13/15 07:00:00,13.281,0.1535,-0.1988,0.0000,4.031
2613,10/13/15 08:00:00,13.161,0.1535,-0.1988,0.0000,4.031
2614,10/13/15 09:00:00,13.112,0.1528,-0.1988,0.0000,4.031
2615,10/13/15 10:00:00,13.137,0.1521,-0.1988,0.0000,4.019
2616,10/13/15 11:00:00,13.233,0.1514,-0.1988,0.0000,4.031
2617,10/13/15 12:00:00,13.377,0.1506,-0.1988,0.0000,4.031
2618,10/13/15 13:00:00,13.497,0.1499,-0.1988,0.0000,4.031
2619,10/13/15 14:00:00,13.570,0.1506,-0.1988,0.0000,4.031
2620,10/13/15 15:00:00,13.618,0.1506,-0.1988,0.0000,4.031
2621,10/13/15 16:00:00,13.618,0.1499,-0.1988,0.0000,4.031
2622,10/13/15 17:00:00,13.594,0.1499,-0.1988,0.0000,4.031
2623,10/13/15 18:00:00,13.522,0.1499,-0.1988,0.0000,4.031
2624,10/13/15 19:00:00,13.425,0.1521,-0.1988,0.0000,4.031
2625,10/13/15 20:00:00,13.305,0.1521,-0.1988,0.0000,4.031
2626,10/13/15 21:00:00,13.137,0.1514,-0.1988,0.0000,4.031
2627,10/13/15 22:00:00,12.968,0.1528,-0.1988,0.0000,4.031
2628,10/13/15 23:00:00,12.799,0.1528,-0.1988,0.0000,4.031
2629,10/14/15 00:00:00,12.703,0.1514,-0.1988,0.0000,4.043
2630,10/14/15 01:00:00,12.630,0.1521,-0.1988,0.0000,4.031
2631,10/14/15 02:00:00,12.509,0.1521,-0.1988,0.0000,4.031
2632,10/14/15 03:00:00,12.389,0.1514,-0.1988,0.0000,4.031
2633,10/14/15 04:00:00,12.268,0.1521,-0.1988,0.0000,4.031
2634,10/14/15 05:00:00,12.147,0.1521,-0.1988,0.0000,4.031
2635,10/14/15 06:00:00,12.025,0.1521,-0.1988,0.0000,4.031
2636,10/14/15 07:00:00,11.880,0.1528,-0.1988,0.0000,4.031
2637,10/14/15 08:00:00,11.734,0.1528,-0.1988,0.0000,4.031
2638,10/14/15 09:00:00,11.686,0.1521,-0.1988,0.0000,4.019
2639,10/14/15 10:00:00,11.734,0.1514,-0.1988,0.0000,4.025
2640,10/14/15 11:00:00,11.807,0.1506,-0.1988,0.0000,4.031
2641,10/14/15 12:00:00,11.856,0.1492,-0.1988,0.0000,4.031
2642,10/14/15 13:00:00,11.880,0.1485,-0.1988,0.0000,4.031
2643,10/14/15 14:00:00,11.977,0.1477,-0.1988,0.0000,4.031
2644,10/14/15 15:00:00,12.050,0.1470,-0.1988,0.0000,4.031
2645,10/14/15 16:00:00,12.074,0.1470,-0.1988,0.0000,4.031
2646,10/14/15 17:00:00,12.001,0.1470,-0.1988,0.0000,4.031
2647,10/14/15 18:00:00,11.904,0.1463,-0.1988,0.0000,4.031
2648,10/14/15 19:00:00,11.783,0.1463,-0.1988,0.0000,4.031
2649,10/14/15 20:00:00,11.565,0.1470,-0.1988,0.0000,4.031
2650,10/14/15 21:00:00,11.321,0.1470,-0.1988,0.0000,4.031
2651,10/14/15 22:00:00,11.127,0.1470,-0.1988,0.0000,4.031
2652,10/14/15 23:00:00,10.883,0.1477,-0.1988,0.0000,4.031
2653,10/15/15 00:00:00,10.614,0.1477,-0.1988,0.0000,4.031
2654,10/15/15 01:00:00,10.320,0.1485,-0.1988,0.0000,4.031
2655,10/15/15 02:00:00,10.075,0.1485,-0.1988,0.0000,4.031
2656,10/15/15 03:00:00,9.879,0.1485,-0.1988,0.0000,4.031
2657,10/15/15 04:00:00,9.731,0.1485,-0.1988,0.0000,4.031
2658,10/15/15 05:00:00,9.608,0.1485,-0.1988,0.0000,4.031
2659,10/15/15 06:00:00,9.435,0.1492,-0.1988,0.0000,4.031
2660,10/15/15 07:00:00,9.312,0.1492,-0.1988,0.0000,4.019
2661,10/15/15 08:00:00,9.312,0.1485,-0.1988,0.0000,4.019
2662,10/15/15 09:00:00,9.361,0.1470,-0.1988,0.0000,4.013
2663,10/15/15 10:00:00,9.632,0.1470,-0.1988,0.0000,4.013
2664,10/15/15 11:00:00,10.124,0.1456,-0.1988,0.0000,4.013
2665,10/15/15 12:00:00,10.712,0.1448,-0.1988,0.0000,4.013
2666,10/15/15 13:00:00,11.248,0.1434,-0.1988,0.0000,4.031
2667,10/15/15 14:00:00,11.565,0.1426,-0.1988,0.0000,4.031
2668,10/15/15 15:00:00,11.759,0.1412,-0.1988,0.0000,4.031
2669,10/15/15 16:00:00,11.880,0.1412,-0.1988,0.0000,4.031
2670,10/15/15 17:00:00,11.856,0.1470,-0.1988,0.0000,4.031
2671,10/15/15 18:00:00,11.759,0.1463,-0.1988,0.0000,4.031
2672,10/15/15 19:00:00,11.613,0.1470,-0.1988,0.0000,4.031
2673,10/15/15 20:00:00,11.443,0.1521,-0.1988,0.0000,4.031
2674,10/15/15 21:00:00,11.273,0.1557,-0.1988,0.0000,4.031
2675,10/15/15 22:00:00,11.127,0.1572,-0.1988,0.0000,4.031
2676,10/15/15 23:00:00,11.005,0.1579,-0.1988,0.0000,4.031
2677,10/16/15 00:00:00,10.883,0.1594,-0.1988,0.0000,4.031
2678,10/16/15 01:00:00,10.761,0.1608,-0.1988,0.0000,4.031
2679,10/16/15 02:00:00,10.614,0.1615,-0.1988,0.0000,4.031
2680,10/16/15 03:00:00,10.492,0.1623,-0.1988,0.0000,4.031
2681,10/16/15 04:00:00,10.345,0.1630,-0.1988,0.0000,4.031
2682,10/16/15 05:00:00,10.149,0.1644,-0.1988,0.0000,4.031
2683,10/16/15 06:00:00,9.952,0.1652,-0.1988,0.0000,4.031
2684,10/16/15 07:00:00,9.756,0.1652,-0.1988,0.0000,4.031
2685,10/16/15 08:00:00,9.583,0.1659,-0.1988,0.0000,4.019
2686,10/16/15 09:00:00,9.509,0.1652,-0.1988,0.0000,4.013
2687,10/16/15 10:00:00,9.682,0.1623,-0.1988,0.0000,4.013
2688,10/16/15 11:00:00,9.977,0.1615,-0.1988,0.0000,4.019
2689,10/16/15 12:00:00,10.247,0.1594,-0.1988,0.0000,4.019
2690,10/16/15 13:00:00,10.394,0.1594,-0.1988,0.0000,4.031
2691,10/16/15 14:00:00,10.418,0.1594,-0.1988,0.0000,4.031
2692,10/16/15 15:00:00,10.467,0.1586,-0.1988,0.0000,4.031
2693,10/16/15 16:00:00,10.467,0.1579,-0.1988,0.0000,4.031
2694,10/16/15 17:00:00,10.418,0.1572,-0.1988,0.0000,4.031
2695,10/16/15 18:00:00,10.247,0.1572,-0.1988,0.0000,4.031
2696,10/16/15 19:00:00,10.001,0.1564,-0.1988,0.0000,4.031
2697,10/16/15 20:00:00,9.780,0.1564,-0.1988,0.0000,4.031
2698,10/16/15 21:00:00,9.558,0.1564,-0.1988,0.0000,4.031
2699,10/16/15 22:00:00,9.336,0.1564,-0.1988,0.0000,4.025
2700,10/16/15 23:00:00,9.114,0.1564,-0.1988,0.0000,4.019
2701,10/17/15 00:00:00,8.941,0.1564,-0.1988,0.0000,4.019
2702,10/17/15 01:00:00,8.767,0.1564,-0.1988,0.0000,4.019
2703,10/17/15 02:00:00,8.593,0.1564,-0.1988,0.0000,4.031
2704,10/17/15 03:00:00,8.369,0.1564,-0.1988,0.0000,4.019
2705,10/17/15 04:00:00,8.145,0.1564,-0.1988,0.0000,4.031
2706,10/17/15 05:00:00,7.895,0.1564,-0.1988,0.0000,4.031
2707,10/17/15 06:00:00,7.695,0.1564,-0.1988,0.0000,4.019
2708,10/17/15 07:00:00,7.569,0.1564,-0.1988,0.0000,4.019
2709,10/17/15 08:00:00,7.494,0.1564,-0.1988,0.0000,4.013
2710,10/17/15 09:00:00,7.419,0.1557,-0.1988,0.0000,4.013
2711,10/17/15 10:00:00,7.469,0.1564,-0.1988,0.0000,4.013
2712,10/17/15 11:00:00,7.670,0.1550,-0.1988,0.0000,4.013
2713,10/17/15 12:00:00,7.920,0.1550,-0.1988,0.0000,4.013
2714,10/17/15 13:00:00,8.120,0.1543,-0.1988,0.0000,4.013
2715,10/17/15 14:00:00,8.220,0.1543,-0.1988,0.0000,4.019
2716,10/17/15 15:00:00,8.195,0.1543,-0.1988,0.0000,4.019
2717,10/17/15 16:00:00,8.195,0.1535,-0.1988,0.0000,4.019
2718,10/17/15 17:00:00,8.170,0.1535,-0.1988,0.0000,4.019
2719,10/17/15 18:00:00,8.045,0.1528,-0.1988,0.0000,4.031
2720,10/17/15 19:00:00,7.820,0.1528,-0.1988,0.0000,4.031
2721,10/17/15 20:00:00,7.544,0.1535,-0.1988,0.0000,4.019
2722,10/17/15 21:00:00,7.268,0.1535,-0.1988,0.0000,4.019
2723,10/17/15 22:00:00,7.015,0.1535,-0.1988,0.0000,4.019
2724,10/17/15 23:00:00,6.763,0.1535,-0.1988,0.0000,4.013
2725,10/18/15 00:00:00,6.535,0.1535,-0.1988,0.0000,4.013
2726,10/18/15 01:00:00,6.357,0.1535,-0.1988,0.0000,4.013
2727,10/18/15 02:00:00,6.179,0.1535,-0.1988,0.0000,4.013
2728,10/18/15 03:00:00,5.975,0.1528,-0.1988,0.0000,4.013
2729,10/18/15 04:00:00,5.821,0.1535,-0.1988,0.0000,4.013
2730,10/18/15 05:00:00,5.745,0.1528,-0.1988,0.0000,4.013
2731,10/18/15 06:00:00,5.719,0.1528,-0.1988,0.0000,4.013
2732,10/18/15 07:00:00,5.719,0.1535,-0.1988,0.0000,4.049
2733,10/18/15 08:00:00,5.745,0.1543,-0.1988,0.0000,4.013
2734,10/18/15 09:00:00,5.821,0.1535,-0.1988,0.0000,4.013
2735,10/18/15 10:00:00,6.000,0.1528,-0.1988,0.0000,4.013
2736,10/18/15 11:00:00,6.281,0.1521,-0.1988,0.0000,4.013
2737,10/18/15 12:00:00,6.535,0.1506,-0.1988,0.0000,4.013
2738,10/18/15 13:00:00,6.712,0.1506,-0.1988,0.0000,4.013
2739,10/18/15 14:00:00,6.839,0.1506,-0.1988,0.0000,4.019
2740,10/18/15 15:00:00,6.864,0.1506,-0.1988,0.0000,4.013
2741,10/18/15 16:00:00,6.940,0.1499,-0.1988,0.0000,4.013
2742,10/18/15 17:00:00,6.990,0.1492,-0.1988,0.0000,4.019
2743,10/18/15 18:00:00,6.965,0.1499,-0.1988,0.0000,4.019
2744,10/18/15 19:00:00,6.839,0.1492,-0.1988,0.0000,4.031
2745,10/18/15 20:00:00,6.611,0.1492,-0.1988,0.0000,4.019
2746,10/18/15 21:00:00,6.331,0.1499,-0.1988,0.0000,4.019
2747,10/18/15 22:00:00,6.077,0.1499,-0.1988,0.0000,4.019
2748,10/18/15 23:00:00,5.821,0.1506,-0.1988,0.0000,4.013
2749,10/19/15 00:00:00,5.591,0.1506,-0.1988,0.0000,4.013
2750,10/19/15 01:00:00,5.411,0.1506,-0.1988,0.0000,4.013
2751,10/19/15 02:00:00,5.257,0.1499,-0.1988,0.0000,4.013
2752,10/19/15 03:00:00,5.179,0.1506,-0.1988,0.0000,4.013
2753,10/19/15 04:00:00,5.102,0.1499,-0.1988,0.0000,4.013
