"Plot Title: pond"
"#","Date Time, GMT-05:00","Temp, °C (LGR S/N: 2252217, SEN S/N: 2226785, LBL: air_temp)","Voltage, V (LGR S/N: 2252217, SEN S/N: 2241280)","Current, mA (LGR S/N: 2252217, SEN S/N: 2241280)","Water Content, m³/m³ (LGR S/N: 2252217, SEN S/N: 9866284, LBL: wc_soil)","Temp, °C (LGR S/N: 2252217, SEN S/N: 10197815, LBL: temp_c)","RH, % (LGR S/N: 2252217, SEN S/N: 10197815, LBL: rh)","Batt, V (LGR S/N: 2252217)"
3368,11/13/15 19:00:00,7.444,-0.2039,0.0000,0.2748,5.102,79.700,4.031
3369,11/13/15 20:00:00,7.167,-0.2039,0.0000,0.2741,4.740,82.200,4.031
3370,11/13/15 21:00:00,6.940,-0.2039,0.0000,0.2741,4.584,83.100,4.031
3371,11/13/15 22:00:00,6.712,-0.2039,0.0000,0.2734,3.932,79.900,4.031
3372,11/13/15 23:00:00,6.408,-0.2039,0.0000,0.2741,2.744,81.900,4.031
3373,11/14/15 00:00:00,6.000,-0.2039,0.0000,0.2741,2.584,81.500,4.031
3374,11/14/15 01:00:00,5.565,-0.2039,0.0000,0.2734,1.778,77.900,4.031
3375,11/14/15 02:00:00,5.257,-0.2039,0.0000,0.2734,1.778,78.600,4.031
3376,11/14/15 03:00:00,4.947,-0.2039,0.0000,0.2734,1.262,76.400,4.031
3377,11/14/15 04:00:00,4.792,-0.2039,0.0000,0.2734,1.099,78.200,4.031
3378,11/14/15 05:00:00,4.688,-0.2039,0.0000,0.2734,1.235,80.100,4.031
3379,11/14/15 06:00:00,4.714,-0.2039,0.0000,0.2734,1.751,80.100,4.031
3380,11/14/15 07:00:00,4.792,-0.2039,0.0000,0.2734,2.101,78.500,4.031
3381,11/14/15 08:00:00,4.869,-0.2039,0.0000,0.2734,2.690,77.700,4.031
3382,11/14/15 09:00:00,5.076,-0.2039,0.0000,0.2734,4.089,74.600,4.031
3383,11/14/15 10:00:00,5.488,-0.2039,0.0000,0.2734,5.050,72.200,4.031
3384,11/14/15 11:00:00,5.975,-0.2039,0.0000,0.2727,5.719,64.300,4.031
3385,11/14/15 12:00:00,6.484,-0.2039,0.0000,0.2727,5.693,62.900,4.031
3386,11/14/15 13:00:00,6.889,-0.2039,0.0000,0.2727,5.898,64.700,4.031
3387,11/14/15 14:00:00,7.343,-0.2039,0.0000,0.2727,6.687,62.500,4.031
3388,11/14/15 15:00:00,7.544,-0.2039,0.0000,0.2734,6.230,63.800,4.031
3389,11/14/15 16:00:00,7.469,-0.2039,0.0000,0.2727,6.128,68.200,4.031
3390,11/14/15 17:00:00,7.393,-0.2039,0.0000,0.2734,5.745,72.400,4.031
3391,11/14/15 18:00:00,7.142,-0.2039,0.0000,0.2727,4.921,73.100,4.031
3392,11/14/15 19:00:00,6.712,-0.2039,0.0000,0.2734,2.557,75.700,4.031
3393,11/14/15 20:00:00,6.051,-0.2039,0.0000,0.2727,0.962,81.800,4.031
3394,11/14/15 21:00:00,5.437,-0.2039,0.0000,0.2734,1.561,85.400,4.031
3395,11/14/15 22:00:00,5.024,-0.2039,0.0000,0.2734,2.664,82.900,4.031
3396,11/14/15 23:00:00,4.766,-0.2039,0.0000,0.2727,2.877,80.900,4.031
3397,11/15/15 00:00:00,4.636,-0.2039,0.0000,0.2734,4.428,79.600,4.031
3398,11/15/15 01:00:00,4.584,-0.2039,0.0000,0.2727,4.246,76.800,4.031
3399,11/15/15 02:00:00,4.480,-0.2039,0.0000,0.2727,3.696,77.600,4.049
3400,11/15/15 03:00:00,4.376,-0.2039,0.0000,0.2727,4.194,75.700,4.031
3401,11/15/15 04:00:00,4.298,-0.2039,0.0000,0.2727,4.480,74.100,4.031
3402,11/15/15 05:00:00,4.246,-0.2039,0.0000,0.2727,3.009,74.900,4.031
3403,11/15/15 06:00:00,4.141,-0.2039,0.0000,0.2727,4.558,80.300,4.031
3404,11/15/15 07:00:00,4.063,-0.2039,0.0000,0.2727,2.396,79.000,4.031
3405,11/15/15 08:00:00,3.958,-0.2039,0.0000,0.2727,3.827,85.100,4.031
3406,11/15/15 09:00:00,4.063,-0.2039,0.0000,0.2727,7.066,78.800,4.031
3407,11/15/15 10:00:00,4.558,-0.2039,0.0000,0.2734,11.492,67.800,4.025
3408,11/15/15 11:00:00,5.719,-0.2039,0.0000,0.2727,13.834,58.000,4.031
3409,11/15/15 12:00:00,6.990,-0.2039,0.0000,0.2727,14.864,54.300,4.031
3410,11/15/15 13:00:00,8.220,-0.2039,0.0000,0.2734,16.534,50.600,4.031
3411,11/15/15 14:00:00,9.657,-0.2039,0.0000,0.2734,16.296,49.200,4.031
3412,11/15/15 15:00:00,10.222,-0.2039,0.0000,0.2734,15.008,51.400,4.043
3413,11/15/15 16:00:00,9.854,-0.2039,0.0000,0.2727,13.738,56.100,4.031
3414,11/15/15 17:00:00,9.485,-0.2039,0.0000,0.2734,11.492,61.900,4.031
3415,11/15/15 18:00:00,8.965,-0.2039,0.0000,0.2727,8.916,71.800,4.031
3416,11/15/15 19:00:00,8.369,-0.2039,0.0000,0.2727,7.091,79.300,4.031
3417,11/15/15 20:00:00,7.845,-0.2039,0.0000,0.2727,5.872,85.100,4.031
3418,11/15/15 21:00:00,7.343,-0.2039,0.0000,0.2727,5.024,89.200,4.031
3419,11/15/15 22:00:00,6.914,-0.2039,0.0000,0.2727,4.298,91.600,4.031
3420,11/15/15 23:00:00,6.535,-0.2039,0.0000,0.2727,3.722,93.300,4.031
3421,11/16/15 00:00:00,6.179,-0.2039,0.0000,0.2727,3.327,94.300,4.049
3422,11/16/15 01:00:00,5.872,-0.2039,0.0000,0.2719,2.530,95.100,4.031
3423,11/16/15 02:00:00,5.539,-0.2039,0.0000,0.2727,3.063,95.700,4.031
3424,11/16/15 03:00:00,5.282,-0.2039,0.0000,0.2727,2.236,96.300,4.031
3425,11/16/15 04:00:00,5.050,-0.2039,0.0000,0.2719,1.940,96.700,4.031
3426,11/16/15 05:00:00,4.818,-0.2039,0.0000,0.2727,1.398,97.000,4.031
3427,11/16/15 06:00:00,4.584,-0.2039,0.0000,0.2727,1.017,97.300,4.031
3428,11/16/15 07:00:00,4.376,-0.2039,0.0000,0.2727,0.989,97.500,4.031
3429,11/16/15 08:00:00,4.220,-0.2039,0.0000,0.2727,1.994,97.800,4.031
3430,11/16/15 09:00:00,4.246,-0.2039,0.0000,0.2727,5.385,97.900,4.031
3431,11/16/15 10:00:00,4.584,-0.2039,0.0000,0.2719,10.124,96.500,4.025
3432,11/16/15 11:00:00,5.437,-0.2039,0.0000,0.2727,12.364,75.800,4.025
3433,11/16/15 12:00:00,6.712,-0.2039,0.0000,0.2719,11.419,72.400,4.031
3434,11/16/15 13:00:00,7.845,-0.2039,0.0000,0.2719,12.413,72.800,4.031
3435,11/16/15 14:00:00,9.040,-0.2039,0.0000,0.2727,11.224,75.100,4.031
3436,11/16/15 15:00:00,9.386,-0.2039,0.0000,0.2719,8.990,78.300,4.031
3437,11/16/15 16:00:00,8.866,-0.2039,0.0000,0.2719,8.195,79.900,4.031
3438,11/16/15 17:00:00,8.419,-0.2039,0.0000,0.2719,7.217,86.500,4.031
3439,11/16/15 18:00:00,7.920,-0.2039,0.0000,0.2719,5.282,90.800,4.031
3440,11/16/15 19:00:00,7.368,-0.2039,0.0000,0.2727,6.687,93.200,4.031
3441,11/16/15 20:00:00,7.091,-0.2039,0.0000,0.2719,5.154,94.400,4.031
3442,11/16/15 21:00:00,6.763,-0.2039,0.0000,0.2727,3.906,95.200,4.031
3443,11/16/15 22:00:00,6.357,-0.2039,0.0000,0.2719,2.956,95.900,4.031
3444,11/16/15 23:00:00,5.975,-0.2039,0.0000,0.2719,4.402,96.400,4.031
3445,11/17/15 00:00:00,5.745,-0.2039,0.0000,0.2719,5.205,96.800,4.031
3446,11/17/15 01:00:00,5.745,-0.2039,0.0000,0.2712,6.204,96.800,4.031
3447,11/17/15 02:00:00,5.872,-0.2039,0.0000,0.2719,5.539,93.900,4.031
3448,11/17/15 03:00:00,5.847,-0.2039,0.0000,0.2719,5.872,89.900,4.031
3449,11/17/15 04:00:00,5.847,-0.2039,0.0000,0.2712,5.642,89.100,4.031
3450,11/17/15 05:00:00,5.770,-0.2039,0.0000,0.2719,5.205,88.800,4.031
3451,11/17/15 06:00:00,5.668,-0.2039,0.0000,0.2719,4.194,89.400,4.031
3452,11/17/15 07:00:00,5.539,-0.2039,0.0000,0.2712,3.643,90.800,4.031
3453,11/17/15 08:00:00,5.385,-0.2039,0.0000,0.2719,4.037,92.000,4.031
3454,11/17/15 09:00:00,5.385,-0.2039,0.0000,0.2719,5.154,92.100,4.031
3455,11/17/15 10:00:00,5.745,-0.2039,0.0000,0.2712,5.488,91.600,4.049
3456,11/17/15 11:00:00,6.128,-0.2039,0.0000,0.2719,5.872,91.600,4.031
3457,11/17/15 12:00:00,6.535,-0.2039,0.0000,0.2719,6.712,90.400,4.031
3458,11/17/15 13:00:00,7.041,-0.2039,0.0000,0.2719,6.306,88.900,4.031
3459,11/17/15 14:00:00,7.293,-0.2039,0.0000,0.2719,7.293,88.600,4.031
3460,11/17/15 15:00:00,7.494,-0.2039,0.0000,0.2719,6.661,86.400,4.031
3461,11/17/15 16:00:00,7.318,-0.2039,0.0000,0.2719,6.509,86.200,4.031
3462,11/17/15 17:00:00,7.142,-0.2039,0.0000,0.2719,6.281,87.800,4.031
3463,11/17/15 18:00:00,6.914,-0.2039,0.0000,0.2712,6.458,88.600,4.031
3464,11/17/15 19:00:00,6.737,-0.2039,0.0000,0.2712,6.585,88.700,4.031
3465,11/17/15 20:00:00,6.636,-0.2039,0.0000,0.2719,6.965,89.600,4.031
3466,11/17/15 21:00:00,6.611,-0.2039,0.0000,0.2712,7.745,89.300,4.031
3467,11/17/15 22:00:00,6.636,-0.2039,0.0000,0.2712,7.293,89.000,4.031
3468,11/17/15 23:00:00,6.636,-0.2039,0.0000,0.2719,6.788,89.300,4.031
3469,11/18/15 00:00:00,6.535,-0.2039,0.0000,0.2719,6.509,89.700,4.031
3470,11/18/15 01:00:00,6.509,-0.2039,0.0000,0.2719,7.469,90.600,4.031
3471,11/18/15 02:00:00,6.661,-0.2039,0.0000,0.2712,8.120,88.800,4.031
3472,11/18/15 03:00:00,6.864,-0.2039,0.0000,0.2712,8.045,86.500,4.031
3473,11/18/15 04:00:00,7.015,-0.2039,0.0000,0.2719,7.720,87.300,4.031
3474,11/18/15 05:00:00,7.116,-0.2039,0.0000,0.2712,7.970,89.300,4.031
3475,11/18/15 06:00:00,7.217,-0.2039,0.0000,0.2712,8.020,90.400,4.031
3476,11/18/15 07:00:00,7.318,-0.2039,0.0000,0.2719,7.945,91.300,4.031
3477,11/18/15 08:00:00,7.368,-0.2039,0.0000,0.2712,8.618,91.800,4.031
3478,11/18/15 09:00:00,7.544,-0.2039,0.0000,0.2719,10.516,91.100,4.031
3479,11/18/15 10:00:00,7.995,-0.2039,0.0000,0.2719,13.064,85.300,4.025
3480,11/18/15 11:00:00,8.717,-0.2039,0.0000,0.2727,12.582,77.100,4.031
3481,11/18/15 12:00:00,9.336,-0.2039,0.0000,0.2719,12.582,76.200,4.031
3482,11/18/15 13:00:00,9.780,-0.2039,0.0000,0.2719,12.122,76.500,4.031
3483,11/18/15 14:00:00,10.149,-0.2039,0.0000,0.2727,12.219,77.400,4.031
3484,11/18/15 15:00:00,10.492,-0.2039,0.0000,0.2727,12.001,77.300,4.031
3485,11/18/15 16:00:00,10.565,-0.2039,0.0000,0.2727,10.541,79.100,4.031
3486,11/18/15 17:00:00,10.394,-0.2039,0.0000,0.2719,9.903,84.400,4.031
3487,11/18/15 18:00:00,10.149,-0.2039,0.0000,0.2727,9.829,89.400,4.031
3488,11/18/15 19:00:00,9.977,-0.2039,0.0000,0.2719,9.756,92.500,4.031
3489,11/18/15 20:00:00,9.805,-0.2039,0.0000,0.2719,11.880,93.200,4.031
3490,11/18/15 21:00:00,9.780,-0.2039,0.0000,0.2727,10.761,90.300,4.031
3491,11/18/15 22:00:00,9.780,-0.2039,0.0000,0.2719,11.175,91.900,4.031
3492,11/18/15 23:00:00,9.731,-0.2039,0.0000,0.2719,11.394,92.000,4.049
3493,11/19/15 00:00:00,9.731,-0.2039,0.0000,0.2727,11.880,93.200,4.031
3494,11/19/15 01:00:00,9.780,-0.2039,0.0000,0.2727,14.888,92.500,4.031
3495,11/19/15 02:00:00,9.952,-0.2039,0.0000,0.2727,15.031,88.300,4.049
3496,11/19/15 03:00:00,10.124,-0.2039,0.0000,0.2734,15.509,87.400,4.031
3497,11/19/15 04:00:00,10.320,-0.2039,0.0000,0.2734,14.840,88.700,4.031
3498,11/19/15 05:00:00,10.541,-0.2039,0.0000,0.2741,14.481,92.000,4.098
3499,11/19/15 06:00:00,10.614,-0.2039,0.0000,0.2741,14.266,93.500,4.031
3500,11/19/15 07:00:00,10.638,-0.2039,0.0000,0.2741,13.906,93.800,4.031
3501,11/19/15 08:00:00,10.663,-0.2039,0.0000,0.2741,14.409,93.700,4.031
3502,11/19/15 09:00:00,10.858,-0.2039,0.0000,0.2741,15.318,91.300,4.031
3503,11/19/15 10:00:00,11.078,-0.2039,0.0000,0.2741,15.629,78.300,4.031
3504,11/19/15 11:00:00,11.273,-0.2039,0.0000,0.2741,15.939,68.000,4.031
3505,11/19/15 12:00:00,11.589,-0.2039,0.0000,0.2741,16.177,69.000,4.043
3506,11/19/15 13:00:00,11.929,-0.2039,0.0000,0.2741,16.630,62.700,4.031
3507,11/19/15 14:00:00,12.413,-0.2039,0.0000,0.2748,15.605,65.300,4.031
3508,11/19/15 15:00:00,12.461,-0.2039,0.0000,0.2741,14.553,56.000,4.031
3509,11/19/15 16:00:00,11.953,-0.2039,0.0000,0.2734,13.858,58.900,4.031
3510,11/19/15 17:00:00,11.540,-0.2039,0.0000,0.2741,12.268,64.200,4.031
3511,11/19/15 18:00:00,11.005,-0.2039,0.0000,0.2734,11.248,65.100,4.031
3512,11/19/15 19:00:00,10.443,-0.2039,0.0000,0.2734,10.026,67.100,4.031
3513,11/19/15 20:00:00,9.879,-0.2039,0.0000,0.2727,9.114,68.200,4.031
3514,11/19/15 21:00:00,9.336,-0.2039,0.0000,0.2727,8.394,65.000,4.031
3515,11/19/15 22:00:00,8.767,-0.2039,0.0000,0.2727,7.368,48.400,4.031
3516,11/19/15 23:00:00,8.170,-0.2039,0.0000,0.2727,5.975,49.300,4.031
3517,11/20/15 00:00:00,7.645,-0.2039,0.0000,0.2727,4.869,55.000,4.031
3518,11/20/15 01:00:00,7.116,-0.2039,0.0000,0.2719,4.428,50.600,4.031
3519,11/20/15 02:00:00,6.636,-0.2039,0.0000,0.2719,3.195,50.500,4.031
3520,11/20/15 03:00:00,6.179,-0.2039,0.0000,0.2719,2.690,54.700,4.031
3521,11/20/15 04:00:00,5.770,-0.2039,0.0000,0.2719,2.343,60.400,4.031
3522,11/20/15 05:00:00,5.437,-0.2039,0.0000,0.2712,2.047,64.200,4.031
3523,11/20/15 06:00:00,5.102,-0.2039,0.0000,0.2712,2.021,65.100,4.025
3524,11/20/15 07:00:00,4.818,-0.2039,0.0000,0.2712,1.967,65.700,4.025
3525,11/20/15 08:00:00,4.584,-0.2039,0.0000,0.2712,2.396,65.700,4.025
3526,11/20/15 09:00:00,4.454,-0.2039,0.0000,0.2712,3.801,62.300,4.025
3527,11/20/15 10:00:00,4.480,-0.2039,0.0000,0.2712,5.462,56.400,4.019
3528,11/20/15 11:00:00,4.792,-0.2039,0.0000,0.2712,7.318,49.100,4.019
3529,11/20/15 12:00:00,5.539,-0.2039,0.0000,0.2712,7.343,45.500,4.019
3530,11/20/15 13:00:00,6.255,-0.2039,0.0000,0.2712,6.179,43.100,4.025
3531,11/20/15 14:00:00,6.763,-0.2039,0.0000,0.2719,6.813,44.500,4.031
3532,11/20/15 15:00:00,6.990,-0.2039,0.0000,0.2712,5.847,45.500,4.031
3533,11/20/15 16:00:00,6.763,-0.2039,0.0000,0.2705,4.921,47.900,4.031
3534,11/20/15 17:00:00,6.382,-0.2039,0.0000,0.2712,3.591,52.100,4.031
3535,11/20/15 18:00:00,5.924,-0.2039,0.0000,0.2705,0.825,61.100,4.031
3536,11/20/15 19:00:00,5.385,-0.2039,0.0000,0.2705,-0.367,69.400,4.031
3537,11/20/15 20:00:00,4.895,-0.2039,0.0000,0.2705,-1.213,74.700,4.031
3538,11/20/15 21:00:00,4.428,-0.2039,0.0000,0.2705,-1.641,78.200,4.025
3539,11/20/15 22:00:00,4.063,-0.2039,0.0000,0.2705,-1.441,80.400,4.025
3540,11/20/15 23:00:00,3.827,-0.2039,0.0000,0.2698,-0.283,80.700,4.019
3541,11/21/15 00:00:00,3.801,-0.2039,0.0000,0.2705,1.044,75.900,4.019
3542,11/21/15 01:00:00,3.801,-0.2039,0.0000,0.2705,0.715,73.700,4.019
3543,11/21/15 02:00:00,3.827,-0.2039,0.0000,0.2705,1.126,74.100,4.019
3544,11/21/15 03:00:00,3.906,-0.2039,0.0000,0.2705,1.724,72.700,4.019
3545,11/21/15 04:00:00,4.011,-0.2039,0.0000,0.2705,1.724,71.400,4.019
3546,11/21/15 05:00:00,4.141,-0.2039,0.0000,0.2705,2.262,73.500,4.019
3547,11/21/15 06:00:00,4.272,-0.2039,0.0000,0.2705,2.074,71.700,4.025
3548,11/21/15 07:00:00,4.350,-0.2039,0.0000,0.2712,1.832,74.000,4.025
3549,11/21/15 08:00:00,4.376,-0.2039,0.0000,0.2705,3.116,80.500,4.025
3550,11/21/15 09:00:00,4.610,-0.2039,0.0000,0.2705,3.958,85.000,4.019
3551,11/21/15 10:00:00,4.973,-0.2039,0.0000,0.2705,3.880,83.700,4.025
3552,11/21/15 11:00:00,5.231,-0.2039,0.0000,0.2712,2.797,86.100,4.025
3553,11/21/15 12:00:00,5.385,-0.2039,0.0000,0.2741,2.182,90.300,4.025
3554,11/21/15 13:00:00,5.488,-0.2039,0.0000,0.2748,2.983,92.600,4.025
3555,11/21/15 14:00:00,5.642,-0.2039,0.0000,0.2748,3.722,93.700,4.025
3556,11/21/15 15:00:00,5.770,-0.2039,0.0000,0.2741,4.298,93.100,4.025
3557,11/21/15 16:00:00,5.872,-0.2039,0.0000,0.2741,4.818,90.000,4.025
3558,11/21/15 17:00:00,5.847,-0.2039,0.0000,0.2734,4.740,83.900,4.025
3559,11/21/15 18:00:00,5.745,-0.2039,0.0000,0.2734,5.128,80.800,4.025
3560,11/21/15 19:00:00,5.719,-0.2039,0.0000,0.2734,5.488,78.200,4.025
3561,11/21/15 20:00:00,5.745,-0.2039,0.0000,0.2734,5.462,74.100,4.025
3562,11/21/15 21:00:00,5.796,-0.2039,0.0000,0.2734,4.402,78.300,4.031
3563,11/21/15 22:00:00,5.821,-0.2039,0.0000,0.2792,4.141,88.100,4.025
3564,11/21/15 23:00:00,5.821,-0.2039,0.0000,0.2814,4.740,90.300,4.025
3565,11/22/15 00:00:00,5.821,-0.2039,0.0000,0.2857,4.688,91.700,4.025
3566,11/22/15 01:00:00,5.821,-0.2039,0.0000,0.2828,3.643,92.500,4.025
3567,11/22/15 02:00:00,5.668,-0.2039,0.0000,0.2821,2.209,91.300,4.031
3568,11/22/15 03:00:00,5.411,-0.2039,0.0000,0.2806,2.047,90.300,4.031
3569,11/22/15 04:00:00,5.128,-0.2039,0.0000,0.2799,1.724,88.500,4.031
3570,11/22/15 05:00:00,4.766,-0.2039,0.0000,0.2792,0.934,86.500,4.025
3571,11/22/15 06:00:00,4.454,-0.2039,0.0000,0.2785,0.522,86.000,4.025
3572,11/22/15 07:00:00,4.168,-0.2039,0.0000,0.2785,-0.227,86.500,4.025
3573,11/22/15 08:00:00,3.932,-0.2039,0.0000,0.2770,0.024,87.500,4.025
3574,11/22/15 09:00:00,3.696,-0.2039,0.0000,0.2770,1.289,87.000,4.019
3575,11/22/15 10:00:00,3.617,-0.2039,0.0000,0.2763,2.530,83.400,4.013
3576,11/22/15 11:00:00,3.827,-0.2039,0.0000,0.2770,4.141,72.500,4.013
3577,11/22/15 12:00:00,4.636,-0.2039,0.0000,0.2763,2.637,66.000,4.019
3578,11/22/15 13:00:00,5.076,-0.2039,0.0000,0.2763,1.886,65.800,4.025
3579,11/22/15 14:00:00,5.179,-0.2039,0.0000,0.2763,1.371,78.000,4.031
3580,11/22/15 15:00:00,5.128,-0.2039,0.0000,0.2763,-0.789,80.000,4.025
3581,11/22/15 16:00:00,4.895,-0.2039,0.0000,0.2763,-0.255,83.700,4.025
3582,11/22/15 17:00:00,4.688,-0.2039,0.0000,0.2756,-0.479,83.900,4.025
3583,11/22/15 18:00:00,4.454,-0.2039,0.0000,0.2756,-1.413,86.100,4.025
3584,11/22/15 19:00:00,4.141,-0.2039,0.0000,0.2756,-2.189,86.600,4.025
3585,11/22/15 20:00:00,3.775,-0.2039,0.0000,0.2748,-3.035,85.400,4.025
3586,11/22/15 21:00:00,3.354,-0.2039,0.0000,0.2741,-3.657,85.500,4.025
3587,11/22/15 22:00:00,2.930,-0.2039,0.0000,0.2741,-3.717,86.900,4.019
3588,11/22/15 23:00:00,2.584,-0.2039,0.0000,0.2741,-4.257,86.300,4.013
3589,11/23/15 00:00:00,2.316,-0.2039,0.0000,0.2741,-5.110,85.500,4.019
3590,11/23/15 01:00:00,2.074,-0.2039,0.0000,0.2734,-5.854,86.400,4.019
3591,11/23/15 02:00:00,1.886,-0.2039,0.0000,0.2727,-6.294,88.300,4.013
3592,11/23/15 03:00:00,1.724,-0.1988,0.0000,0.2727,-6.834,89.700,4.013
3593,11/23/15 04:00:00,1.615,-0.1988,0.0000,0.2734,-6.674,90.900,4.013
3594,11/23/15 05:00:00,1.534,-0.1988,0.0000,0.2719,-6.674,91.600,4.013
3595,11/23/15 06:00:00,1.453,-0.1988,0.0000,0.2712,-5.791,90.200,4.013
3596,11/23/15 07:00:00,1.425,-0.2039,0.0000,0.2712,-6.231,86.200,4.013
3597,11/23/15 08:00:00,1.371,-0.1988,0.0000,0.2705,-5.141,86.400,4.013
3598,11/23/15 09:00:00,1.398,-0.2039,0.0000,0.2705,-1.641,83.600,4.013
3599,11/23/15 10:00:00,1.480,-0.2039,0.0000,0.2712,-1.270,73.800,4.013
3600,11/23/15 11:00:00,1.534,-0.2039,0.0000,0.2719,-0.004,71.400,4.013
3601,11/23/15 12:00:00,1.615,-0.2039,0.0000,0.2727,2.396,65.600,4.013
3602,11/23/15 13:00:00,1.886,-0.2039,0.0000,0.2727,3.009,58.000,4.013
3603,11/23/15 14:00:00,2.370,-0.2039,0.0000,0.2734,3.036,54.500,4.019
3604,11/23/15 15:00:00,2.744,-0.2039,0.0000,0.2741,1.778,60.200,4.019
3605,11/23/15 16:00:00,3.009,-0.2039,0.0000,0.2741,1.153,73.200,4.025
3606,11/23/15 17:00:00,3.089,-0.2039,0.0000,0.2734,-0.423,77.400,4.025
3607,11/23/15 18:00:00,3.009,-0.2039,0.0000,0.2734,-0.423,85.400,4.031
3608,11/23/15 19:00:00,2.983,-0.2039,0.0000,0.2734,-0.032,89.100,4.025
3609,11/23/15 20:00:00,2.983,-0.2039,0.0000,0.2734,0.412,90.800,4.019
3610,11/23/15 21:00:00,3.036,-0.2039,0.0000,0.2734,0.024,91.300,4.019
3611,11/23/15 22:00:00,3.089,-0.2039,0.0000,0.2734,-0.171,92.600,4.019
3612,11/23/15 23:00:00,3.142,-0.2039,0.0000,0.2734,0.218,93.700,4.019
3613,11/24/15 00:00:00,3.195,-0.2039,0.0000,0.2734,0.079,94.400,4.019
3614,11/24/15 01:00:00,3.248,-0.2039,0.0000,0.2734,0.024,94.800,4.019
3615,11/24/15 02:00:00,3.301,-0.2039,0.0000,0.2734,-0.255,95.200,4.019
3616,11/24/15 03:00:00,3.327,-0.2039,0.0000,0.2734,-0.732,95.500,4.019
3617,11/24/15 04:00:00,3.301,-0.2039,0.0000,0.2734,-0.704,95.800,4.019
3618,11/24/15 05:00:00,3.274,-0.2039,0.0000,0.2727,-0.930,96.100,4.019
3619,11/24/15 06:00:00,3.221,-0.2039,0.0000,0.2727,-0.620,96.300,4.019
3620,11/24/15 07:00:00,3.221,-0.2039,0.0000,0.2727,-0.817,96.300,4.019
3621,11/24/15 08:00:00,3.142,-0.2039,0.0000,0.2727,0.107,96.300,4.019
3622,11/24/15 09:00:00,3.089,-0.2039,0.0000,0.2727,0.660,95.900,4.019
3623,11/24/15 10:00:00,3.221,-0.2039,0.0000,0.2727,1.561,94.200,4.031
3624,11/24/15 11:00:00,3.433,-0.2039,0.0000,0.2727,4.246,90.400,4.013
3625,11/24/15 12:00:00,3.985,-0.2039,0.0000,0.2727,5.770,80.800,4.013
3626,11/24/15 13:00:00,4.766,-0.2039,0.0000,0.2727,8.319,71.800,4.013
3627,11/24/15 14:00:00,5.745,-0.2039,0.0000,0.2727,7.041,66.900,4.019
3628,11/24/15 15:00:00,6.306,-0.2039,0.0000,0.2734,6.535,67.400,4.025
3629,11/24/15 16:00:00,6.433,-0.2039,0.0000,0.2727,5.308,69.100,4.043
3630,11/24/15 17:00:00,6.153,-0.2039,0.0000,0.2727,3.009,72.600,4.031
3631,11/24/15 18:00:00,5.616,-0.2039,0.0000,0.2727,2.557,79.800,4.025
3632,11/24/15 19:00:00,5.076,-0.2039,0.0000,0.2727,2.423,84.000,4.025
3633,11/24/15 20:00:00,4.714,-0.2039,0.0000,0.2727,0.852,85.900,4.025
3634,11/24/15 21:00:00,4.324,-0.2039,0.0000,0.2727,-0.171,89.200,4.025
3635,11/24/15 22:00:00,3.958,-0.2039,0.0000,0.2719,-1.356,91.900,4.025
3636,11/24/15 23:00:00,3.564,-0.2039,0.0000,0.2719,-2.102,93.500,4.019
3637,11/25/15 00:00:00,3.221,-0.2039,0.0000,0.2712,-2.508,94.600,4.019
3638,11/25/15 01:00:00,2.903,-0.2039,0.0000,0.2712,-2.888,95.300,4.019
3639,11/25/15 02:00:00,2.610,-0.2039,0.0000,0.2719,-3.124,95.800,4.013
3640,11/25/15 03:00:00,2.396,-0.2039,0.0000,0.2712,-3.242,96.200,4.013
3641,11/25/15 04:00:00,2.209,-0.2039,0.0000,0.2712,-3.538,96.600,4.013
3642,11/25/15 05:00:00,2.047,-0.2039,0.0000,0.2712,-3.687,96.900,4.013
3643,11/25/15 06:00:00,1.913,-0.2039,0.0000,0.2712,-3.836,97.100,4.013
3644,11/25/15 07:00:00,1.805,-0.2039,0.0000,0.2705,-3.926,97.200,4.013
3645,11/25/15 08:00:00,1.724,-0.2039,0.0000,0.2712,-3.153,97.400,4.013
3646,11/25/15 09:00:00,1.697,-0.2039,0.0000,0.2705,-0.732,97.500,4.013
3647,11/25/15 10:00:00,1.751,-0.2039,0.0000,0.2712,4.194,97.500,4.013
3648,11/25/15 11:00:00,1.886,-0.2039,0.0000,0.2712,7.091,96.400,4.013
3649,11/25/15 12:00:00,2.503,-0.2039,0.0000,0.2719,8.020,82.700,4.013
3650,11/25/15 13:00:00,3.512,-0.2039,0.0000,0.2727,9.089,69.800,4.013
3651,11/25/15 14:00:00,4.818,-0.2039,0.0000,0.2727,8.916,64.800,4.013
3652,11/25/15 15:00:00,5.668,-0.2039,0.0000,0.2727,7.142,66.600,4.025
3653,11/25/15 16:00:00,5.488,-0.2039,0.0000,0.2719,5.796,72.900,4.031
3654,11/25/15 17:00:00,5.231,-0.2039,0.0000,0.2719,4.818,78.300,4.031
3655,11/25/15 18:00:00,4.895,-0.2039,0.0000,0.2719,3.696,83.800,4.031
3656,11/25/15 19:00:00,4.532,-0.2039,0.0000,0.2719,2.021,88.900,4.025
3657,11/25/15 20:00:00,4.168,-0.2039,0.0000,0.2719,1.371,92.300,4.025
