"Plot Title: pond"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 2252217, SEN S/N: 2226785, LBL: soiltemp)","Water Content, m³/m³ (LGR S/N: 2252217, SEN S/N: 9866284, LBL: wc_soil)","Temp, °C (LGR S/N: 2252217, SEN S/N: 10197815, LBL: airtemp)","RH, % (LGR S/N: 2252217, SEN S/N: 10197815, LBL: rh)"
1184,10/11/17 10:00:00  PM,11.977,0.3155,8.095,89.100
1185,10/11/17 11:00:00  PM,11.783,0.3148,8.070,87.200
1186,10/12/17 12:00:00  AM,11.613,0.3148,8.344,85.700
1187,10/12/17 01:00:00  AM,11.467,0.3141,8.543,83.800
1188,10/12/17 02:00:00  AM,11.370,0.3133,8.643,83.100
1189,10/12/17 03:00:00  AM,11.321,0.3133,9.040,81.000
1190,10/12/17 04:00:00  AM,11.297,0.3133,9.213,78.600
1191,10/12/17 05:00:00  AM,11.248,0.3133,9.163,76.900
1192,10/12/17 06:00:00  AM,11.175,0.3126,9.213,77.200
1193,10/12/17 07:00:00  AM,11.175,0.3133,9.312,78.700
1194,10/12/17 08:00:00  AM,11.224,0.3126,10.736,80.000
1195,10/12/17 09:00:00  AM,11.297,0.3126,11.151,84.400
1196,10/12/17 10:00:00  AM,11.492,0.3126,11.419,88.400
1197,10/12/17 11:00:00  AM,11.662,0.3126,11.200,87.200
1198,10/12/17 12:00:00  PM,11.807,0.3133,12.243,88.200
1199,10/12/17 01:00:00  PM,12.025,0.3133,13.233,89.900
1200,10/12/17 02:00:00  PM,12.364,0.3133,13.594,91.000
1201,10/12/17 03:00:00  PM,12.678,0.3133,13.906,91.500
1202,10/12/17 04:00:00  PM,12.944,0.3133,14.290,91.400
1203,10/12/17 05:00:00  PM,13.185,0.3133,14.337,90.600
1204,10/12/17 06:00:00  PM,13.353,0.3141,14.457,90.900
1205,10/12/17 07:00:00  PM,13.473,0.3133,14.481,91.300
1206,10/12/17 08:00:00  PM,13.570,0.3133,14.529,91.500
1207,10/12/17 09:00:00  PM,13.666,0.3141,14.505,91.800
1208,10/12/17 10:00:00  PM,13.738,0.3148,14.409,92.200
1209,10/12/17 11:00:00  PM,13.810,0.3155,14.433,92.500
1210,10/13/17 12:00:00  AM,13.858,0.3155,14.194,92.900
1211,10/13/17 01:00:00  AM,13.930,0.3155,14.074,93.800
1212,10/13/17 02:00:00  AM,13.954,0.3155,13.834,94.600
1213,10/13/17 03:00:00  AM,13.978,0.3155,13.738,95.300
1214,10/13/17 04:00:00  AM,14.002,0.3155,13.762,95.700
1215,10/13/17 05:00:00  AM,14.026,0.3155,13.762,96.000
1216,10/13/17 06:00:00  AM,14.026,0.3148,13.834,96.300
1217,10/13/17 07:00:00  AM,14.050,0.3148,13.954,96.400
1218,10/13/17 08:00:00  AM,14.098,0.3148,14.074,96.500
1219,10/13/17 09:00:00  AM,14.122,0.3155,14.433,96.700
1220,10/13/17 10:00:00  AM,14.194,0.3155,15.151,96.700
1221,10/13/17 11:00:00  AM,14.361,0.3155,16.106,96.600
1222,10/13/17 12:00:00  PM,14.649,0.3155,16.439,95.400
1223,10/13/17 01:00:00  PM,14.960,0.3155,17.629,93.400
1224,10/13/17 02:00:00  PM,15.366,0.3162,17.843,89.900
1225,10/13/17 03:00:00  PM,15.748,0.3155,19.532,88.500
1226,10/13/17 04:00:00  PM,16.177,0.3162,20.126,78.800
1227,10/13/17 05:00:00  PM,16.606,0.3162,19.294,78.500
1228,10/13/17 06:00:00  PM,16.677,0.3162,17.486,81.900
1229,10/13/17 07:00:00  PM,16.534,0.3162,15.939,87.100
1230,10/13/17 08:00:00  PM,16.249,0.3155,15.390,90.200
1231,10/13/17 09:00:00  PM,15.963,0.3155,14.218,92.100
1232,10/13/17 10:00:00  PM,15.581,0.3155,14.002,93.600
1233,10/13/17 11:00:00  PM,15.294,0.3155,13.594,94.700
1234,10/14/17 12:00:00  AM,15.031,0.3155,12.944,95.400
1235,10/14/17 01:00:00  AM,14.721,0.3155,12.147,95.900
1236,10/14/17 02:00:00  AM,14.385,0.3148,11.832,96.300
1237,10/14/17 03:00:00  AM,14.050,0.3155,11.904,96.700
1238,10/14/17 04:00:00  AM,13.834,0.3155,11.273,96.900
1239,10/14/17 05:00:00  AM,13.642,0.3148,12.364,97.100
1240,10/14/17 06:00:00  AM,13.618,0.3148,12.630,97.300
1241,10/14/17 07:00:00  AM,13.690,0.3155,13.522,97.500
1242,10/14/17 08:00:00  AM,13.786,0.3155,14.984,97.500
1243,10/14/17 09:00:00  AM,13.954,0.3155,15.055,97.500
1244,10/14/17 10:00:00  AM,14.146,0.3155,16.415,97.600
1245,10/14/17 11:00:00  AM,14.505,0.3155,16.915,97.600
1246,10/14/17 12:00:00  PM,14.960,0.3155,16.963,97.600
1247,10/14/17 01:00:00  PM,15.342,0.3162,19.341,97.300
1248,10/14/17 02:00:00  PM,15.963,0.3162,19.341,88.800
1249,10/14/17 03:00:00  PM,16.320,0.3162,18.461,85.100
1250,10/14/17 04:00:00  PM,16.534,0.3155,19.246,84.300
1251,10/14/17 05:00:00  PM,16.725,0.3162,17.605,84.800
1252,10/14/17 06:00:00  PM,16.630,0.3155,16.320,89.300
1253,10/14/17 07:00:00  PM,16.415,0.3184,15.867,92.300
1254,10/14/17 08:00:00  PM,16.225,0.3220,15.461,93.900
1255,10/14/17 09:00:00  PM,16.034,0.3199,15.270,95.000
1256,10/14/17 10:00:00  PM,15.891,0.3206,15.461,95.800
1257,10/14/17 11:00:00  PM,15.796,0.3213,15.414,96.200
1258,10/15/17 12:00:00  AM,15.724,0.3213,15.366,96.600
1259,10/15/17 01:00:00  AM,15.676,0.3220,15.270,96.900
1260,10/15/17 02:00:00  AM,15.605,0.3228,15.223,97.200
1261,10/15/17 03:00:00  AM,15.557,0.3213,15.247,97.300
1262,10/15/17 04:00:00  AM,15.509,0.3228,15.247,97.500
1263,10/15/17 05:00:00  AM,15.461,0.3220,15.318,97.700
1264,10/15/17 06:00:00  AM,15.438,0.3206,15.270,97.800
1265,10/15/17 07:00:00  AM,15.414,0.3191,15.270,97.800
1266,10/15/17 08:00:00  AM,15.366,0.3184,15.247,98.000
1267,10/15/17 09:00:00  AM,15.294,0.3177,18.152,97.900
1268,10/15/17 10:00:00  AM,15.485,0.3184,20.984,97.700
1269,10/15/17 11:00:00  AM,16.129,0.3184,21.676,97.300
1270,10/15/17 12:00:00  PM,16.725,0.3177,22.369,95.900
1271,10/15/17 01:00:00  PM,17.177,0.3177,24.581,88.800
1272,10/15/17 02:00:00  PM,17.843,0.3177,23.448,82.900
1273,10/15/17 03:00:00  PM,18.224,0.3170,23.521,78.300
1274,10/15/17 04:00:00  PM,18.604,0.3271,17.986,86.200
1275,10/15/17 05:00:00  PM,18.414,0.3235,18.461,87.000
1276,10/15/17 06:00:00  PM,18.057,0.3213,15.533,81.300
1277,10/15/17 07:00:00  PM,17.391,0.3199,13.401,79.400
1278,10/15/17 08:00:00  PM,16.487,0.3191,11.613,78.400
1279,10/15/17 09:00:00  PM,15.629,0.3177,10.638,78.700
1280,10/15/17 10:00:00  PM,14.888,0.3170,9.287,79.100
1281,10/15/17 11:00:00  PM,14.266,0.3170,9.361,80.800
1282,10/16/17 12:00:00  AM,13.762,0.3155,9.139,78.100
1283,10/16/17 01:00:00  AM,13.377,0.3155,8.941,78.000
1284,10/16/17 02:00:00  AM,13.040,0.3148,8.717,77.500
1285,10/16/17 03:00:00  AM,12.775,0.3148,8.220,79.000
1286,10/16/17 04:00:00  AM,12.534,0.3148,7.670,80.900
1287,10/16/17 05:00:00  AM,12.268,0.3148,6.712,82.700
1288,10/16/17 06:00:00  AM,11.977,0.3141,5.385,84.700
1289,10/16/17 07:00:00  AM,11.589,0.3133,4.037,87.400
1290,10/16/17 08:00:00  AM,11.078,0.3133,4.610,90.000
1291,10/16/17 09:00:00  AM,10.761,0.3133,5.745,91.300
1292,10/16/17 10:00:00  AM,10.614,0.3133,7.217,86.500
1293,10/16/17 11:00:00  AM,10.687,0.3126,7.343,77.200
1294,10/16/17 12:00:00  PM,10.932,0.3126,10.541,76.200
1295,10/16/17 01:00:00  PM,11.662,0.3126,9.015,64.900
1296,10/16/17 02:00:00  PM,12.437,0.3126,11.151,57.600
1297,10/16/17 03:00:00  PM,13.522,0.3126,11.200,52.000
1298,10/16/17 04:00:00  PM,13.594,0.3119,10.810,50.500
1299,10/16/17 05:00:00  PM,13.040,0.3119,10.051,49.800
1300,10/16/17 06:00:00  PM,12.461,0.3119,9.139,50.500
1301,10/16/17 07:00:00  PM,11.929,0.3119,7.268,56.000
1302,10/16/17 08:00:00  PM,11.370,0.3112,5.308,67.000
1303,10/16/17 09:00:00  PM,10.810,0.3112,3.564,76.500
1304,10/16/17 10:00:00  PM,10.271,0.3119,2.664,83.100
1305,10/16/17 11:00:00  PM,9.780,0.3112,1.967,86.800
1306,10/17/17 12:00:00  AM,9.336,0.3112,1.670,89.400
1307,10/17/17 01:00:00  AM,8.965,0.3112,1.180,91.200
1308,10/17/17 02:00:00  AM,8.643,0.3112,1.534,92.400
1309,10/17/17 03:00:00  AM,8.394,0.3104,1.180,93.300
1310,10/17/17 04:00:00  AM,8.145,0.3104,1.180,94.000
1311,10/17/17 05:00:00  AM,7.945,0.3112,1.099,94.400
1312,10/17/17 06:00:00  AM,7.770,0.3112,0.934,94.800
1313,10/17/17 07:00:00  AM,7.594,0.3112,1.071,95.100
1314,10/17/17 08:00:00  AM,7.444,0.3112,1.832,95.500
1315,10/17/17 09:00:00  AM,7.419,0.3112,6.636,95.700
1316,10/17/17 10:00:00  AM,7.645,0.3112,11.516,93.300
1317,10/17/17 11:00:00  AM,8.145,0.3112,14.481,70.400
1318,10/17/17 12:00:00  PM,8.866,0.3112,17.748,58.600
1319,10/17/17 01:00:00  PM,10.345,0.3112,20.150,49.700
1320,10/17/17 02:00:00  PM,11.832,0.3104,18.961,42.900
1321,10/17/17 03:00:00  PM,13.088,0.3112,20.317,41.700
1322,10/17/17 04:00:00  PM,13.762,0.3112,19.127,43.200
1323,10/17/17 05:00:00  PM,13.570,0.3112,17.915,49.100
1324,10/17/17 06:00:00  PM,13.305,0.3112,16.582,54.200
1325,10/17/17 07:00:00  PM,13.040,0.3112,15.223,60.000
1326,10/17/17 08:00:00  PM,12.775,0.3112,14.816,66.600
1327,10/17/17 09:00:00  PM,12.534,0.3112,13.930,68.300
1328,10/17/17 10:00:00  PM,12.316,0.3112,13.281,70.900
1329,10/17/17 11:00:00  PM,12.074,0.3112,12.871,71.100
1330,10/18/17 12:00:00  AM,11.856,0.3112,11.710,72.900
1331,10/18/17 01:00:00  AM,11.637,0.3112,10.443,76.200
1332,10/18/17 02:00:00  AM,11.394,0.3112,9.657,80.000
1333,10/18/17 03:00:00  AM,11.151,0.3104,8.095,84.500
1334,10/18/17 04:00:00  AM,10.907,0.3112,7.293,88.500
1335,10/18/17 05:00:00  AM,10.614,0.3104,6.611,90.900
1336,10/18/17 06:00:00  AM,10.345,0.3112,6.839,92.500
1337,10/18/17 07:00:00  AM,10.124,0.3104,6.230,93.500
1338,10/18/17 08:00:00  AM,9.928,0.3112,6.306,94.200
1339,10/18/17 09:00:00  AM,9.780,0.3104,8.618,94.700
1340,10/18/17 10:00:00  AM,9.829,0.3104,13.281,94.700
1341,10/18/17 11:00:00  AM,10.124,0.3104,16.511,77.400
1342,10/18/17 12:00:00  PM,10.663,0.3104,20.603,57.800
1343,10/18/17 01:00:00  PM,12.001,0.3104,22.058,46.300
1344,10/18/17 02:00:00  PM,13.449,0.3112,23.304,42.300
1345,10/18/17 03:00:00  PM,15.342,0.3104,22.657,42.600
1346,10/18/17 04:00:00  PM,15.796,0.3104,21.175,42.500
1347,10/18/17 05:00:00  PM,15.318,0.3112,19.246,44.600
1348,10/18/17 06:00:00  PM,14.768,0.3104,17.320,47.700
1349,10/18/17 07:00:00  PM,14.218,0.3104,14.337,53.800
1350,10/18/17 08:00:00  PM,13.642,0.3104,13.185,62.600
1351,10/18/17 09:00:00  PM,13.088,0.3104,10.418,70.100
1352,10/18/17 10:00:00  PM,12.582,0.3104,10.663,79.100
1353,10/18/17 11:00:00  PM,12.147,0.3104,9.213,83.400
1354,10/19/17 12:00:00  AM,11.759,0.3104,9.854,87.400
1355,10/19/17 01:00:00  AM,11.467,0.3104,11.102,89.500
1356,10/19/17 02:00:00  AM,11.273,0.3104,13.040,87.200
1357,10/19/17 03:00:00  AM,11.224,0.3112,12.025,78.900
1358,10/19/17 04:00:00  AM,11.151,0.3104,10.247,83.700
1359,10/19/17 05:00:00  AM,11.005,0.3104,10.001,88.400
1360,10/19/17 06:00:00  AM,10.834,0.3104,10.320,90.900
1361,10/19/17 07:00:00  AM,10.712,0.3104,10.075,92.100
1362,10/19/17 08:00:00  AM,10.663,0.3104,11.224,92.700
1363,10/19/17 09:00:00  AM,10.761,0.3104,15.294,89.900
1364,10/19/17 10:00:00  AM,11.151,0.3104,14.649,80.500
1365,10/19/17 11:00:00  AM,11.492,0.3097,18.129,74.100
1366,10/19/17 12:00:00  PM,12.001,0.3104,20.531,61.400
1367,10/19/17 01:00:00  PM,13.257,0.3104,22.011,54.700
1368,10/19/17 02:00:00  PM,14.457,0.3104,22.537,52.200
1369,10/19/17 03:00:00  PM,15.986,0.3104,21.604,49.500
1370,10/19/17 04:00:00  PM,16.153,0.3104,20.079,44.600
1371,10/19/17 05:00:00  PM,15.557,0.3104,18.247,45.800
1372,10/19/17 06:00:00  PM,14.984,0.3104,16.368,51.500
1373,10/19/17 07:00:00  PM,14.433,0.3104,13.618,55.000
1374,10/19/17 08:00:00  PM,13.810,0.3104,12.340,58.300
1375,10/19/17 09:00:00  PM,13.185,0.3104,9.287,63.500
1376,10/19/17 10:00:00  PM,12.534,0.3097,7.970,72.000
1377,10/19/17 11:00:00  PM,11.929,0.3097,7.444,75.400
1378,10/20/17 12:00:00  AM,11.419,0.3097,6.940,78.700
1379,10/20/17 01:00:00  AM,10.956,0.3097,6.661,80.900
1380,10/20/17 02:00:00  AM,10.590,0.3097,7.217,84.100
1381,10/20/17 03:00:00  AM,10.345,0.3097,7.519,83.200
1382,10/20/17 04:00:00  AM,10.124,0.3097,7.217,81.600
1383,10/20/17 05:00:00  AM,9.928,0.3097,7.318,81.800
1384,10/20/17 06:00:00  AM,9.756,0.3097,6.712,79.400
1385,10/20/17 07:00:00  AM,9.583,0.3090,6.788,82.400
1386,10/20/17 08:00:00  AM,9.410,0.3090,5.591,85.300
1387,10/20/17 09:00:00  AM,9.262,0.3090,8.767,88.100
1388,10/20/17 10:00:00  AM,9.287,0.3090,12.678,80.400
1389,10/20/17 11:00:00  AM,9.558,0.3090,15.151,67.300
1390,10/20/17 12:00:00  PM,10.075,0.3090,20.436,54.300
1391,10/20/17 01:00:00  PM,11.540,0.3097,21.318,44.500
1392,10/20/17 02:00:00  PM,13.016,0.3097,23.184,40.100
1393,10/20/17 03:00:00  PM,14.960,0.3097,22.992,39.700
1394,10/20/17 04:00:00  PM,15.390,0.3097,21.772,33.600
1395,10/20/17 05:00:00  PM,14.912,0.3097,19.460,33.800
1396,10/20/17 06:00:00  PM,14.361,0.3097,17.225,39.800
1397,10/20/17 07:00:00  PM,13.882,0.3097,13.016,52.300
1398,10/20/17 08:00:00  PM,13.305,0.3097,11.443,63.100
1399,10/20/17 09:00:00  PM,12.751,0.3097,10.516,68.800
1400,10/20/17 10:00:00  PM,12.243,0.3097,10.051,72.000
1401,10/20/17 11:00:00  PM,11.832,0.3097,8.841,71.600
1402,10/21/17 12:00:00  AM,11.419,0.3090,8.145,74.800
1403,10/21/17 01:00:00  AM,11.029,0.3090,8.095,76.500
1404,10/21/17 02:00:00  AM,10.736,0.3097,8.095,79.400
1405,10/21/17 03:00:00  AM,10.467,0.3090,7.192,81.900
1406,10/21/17 04:00:00  AM,10.247,0.3090,6.560,85.600
1407,10/21/17 05:00:00  AM,10.026,0.3097,6.433,88.300
1408,10/21/17 06:00:00  AM,9.829,0.3097,6.306,90.200
1409,10/21/17 07:00:00  AM,9.682,0.3097,6.433,91.600
1410,10/21/17 08:00:00  AM,9.534,0.3090,6.914,92.800
1411,10/21/17 09:00:00  AM,9.509,0.3090,9.386,93.500
1412,10/21/17 10:00:00  AM,9.706,0.3097,14.218,93.800
1413,10/21/17 11:00:00  AM,10.247,0.3097,17.962,90.700
1414,10/21/17 12:00:00  PM,11.078,0.3104,21.437,71.300
1415,10/21/17 01:00:00  PM,12.292,0.3104,22.369,61.500
1416,10/21/17 02:00:00  PM,13.618,0.3104,22.944,59.300
1417,10/21/17 03:00:00  PM,14.888,0.3104,23.569,55.700
1418,10/21/17 04:00:00  PM,15.557,0.3112,21.413,60.200
1419,10/21/17 05:00:00  PM,15.700,0.3112,19.175,67.400
1420,10/21/17 06:00:00  PM,15.533,0.3112,16.177,76.300
1421,10/21/17 07:00:00  PM,15.079,0.3112,13.570,84.600
1422,10/21/17 08:00:00  PM,14.481,0.3112,12.896,89.700
1423,10/21/17 09:00:00  PM,13.954,0.3104,12.098,92.200
1424,10/21/17 10:00:00  PM,13.473,0.3104,11.516,93.500
1425,10/21/17 11:00:00  PM,13.064,0.3104,11.589,94.400
1426,10/22/17 12:00:00  AM,12.799,0.3104,11.248,95.100
1427,10/22/17 01:00:00  AM,12.558,0.3104,10.369,95.500
1428,10/22/17 02:00:00  AM,12.268,0.3090,10.075,95.900
1429,10/22/17 03:00:00  AM,11.977,0.3090,9.287,96.300
1430,10/22/17 04:00:00  AM,11.710,0.3090,9.064,96.600
1431,10/22/17 05:00:00  AM,11.443,0.3090,8.841,96.800
1432,10/22/17 06:00:00  AM,11.248,0.3090,8.444,97.000
1433,10/22/17 07:00:00  AM,11.053,0.3082,8.145,97.200
1434,10/22/17 08:00:00  AM,10.858,0.3082,7.619,97.300
1435,10/22/17 09:00:00  AM,10.663,0.3082,9.114,97.500
1436,10/22/17 10:00:00  AM,10.638,0.3082,13.377,97.400
1437,10/22/17 11:00:00  AM,10.883,0.3090,16.058,97.100
1438,10/22/17 12:00:00  PM,11.565,0.3090,21.987,95.800
1439,10/22/17 01:00:00  PM,12.896,0.3090,22.441,73.000
1440,10/22/17 02:00:00  PM,14.361,0.3097,24.146,64.000
1441,10/22/17 03:00:00  PM,16.296,0.3097,22.609,59.000
1442,10/22/17 04:00:00  PM,16.463,0.3097,20.365,63.300
1443,10/22/17 05:00:00  PM,15.986,0.3104,16.963,76.300
1444,10/22/17 06:00:00  PM,15.557,0.3097,15.485,83.900
1445,10/22/17 07:00:00  PM,15.127,0.3097,14.290,88.000
1446,10/22/17 08:00:00  PM,14.649,0.3097,12.896,90.700
1447,10/22/17 09:00:00  PM,14.146,0.3097,11.929,92.500
1448,10/22/17 10:00:00  PM,13.642,0.3090,11.589,93.800
1449,10/22/17 11:00:00  PM,13.209,0.3090,11.321,94.700
1450,10/23/17 12:00:00  AM,12.871,0.3090,11.394,95.300
1451,10/23/17 01:00:00  AM,12.678,0.3090,11.540,95.800
1452,10/23/17 02:00:00  AM,12.534,0.3090,11.321,96.100
1453,10/23/17 03:00:00  AM,12.413,0.3090,10.883,96.500
1454,10/23/17 04:00:00  AM,12.219,0.3082,10.149,96.800
1455,10/23/17 05:00:00  AM,11.977,0.3082,9.632,97.000
1456,10/23/17 06:00:00  AM,11.734,0.3082,9.509,97.200
1457,10/23/17 07:00:00  AM,11.540,0.3082,9.583,97.400
1458,10/23/17 08:00:00  AM,11.394,0.3082,10.100,97.600
1459,10/23/17 09:00:00  AM,11.346,0.3090,11.929,97.600
1460,10/23/17 10:00:00  AM,11.565,0.3090,15.055,97.500
1461,10/23/17 11:00:00  AM,12.098,0.3090,17.415,97.200
1462,10/23/17 12:00:00  PM,12.944,0.3097,19.960,95.800
1463,10/23/17 01:00:00  PM,13.858,0.3097,18.937,82.500
1464,10/23/17 02:00:00  PM,14.433,0.3104,17.415,82.000
1465,10/23/17 03:00:00  PM,14.697,0.3104,17.915,84.400
1466,10/23/17 04:00:00  PM,14.960,0.3097,17.034,83.600
1467,10/23/17 05:00:00  PM,15.079,0.3104,15.963,88.500
1468,10/23/17 06:00:00  PM,15.008,0.3133,15.986,92.200
1469,10/23/17 07:00:00  PM,14.936,0.3206,15.819,94.000
1470,10/23/17 08:00:00  PM,14.864,0.3177,15.438,95.000
1471,10/23/17 09:00:00  PM,14.768,0.3191,15.270,95.700
1472,10/23/17 10:00:00  PM,14.697,0.3177,15.055,96.100
1473,10/23/17 11:00:00  PM,14.625,0.3162,15.748,96.400
1474,10/24/17 12:00:00  AM,14.577,0.3155,15.318,96.600
1475,10/24/17 01:00:00  AM,14.529,0.3148,14.721,96.700
1476,10/24/17 02:00:00  AM,14.433,0.3322,14.170,96.800
1477,10/24/17 03:00:00  AM,14.361,0.3279,14.146,97.000
1478,10/24/17 04:00:00  AM,14.242,0.3257,14.026,97.100
1479,10/24/17 05:00:00  AM,14.122,0.3235,14.601,97.200
1480,10/24/17 06:00:00  AM,14.074,0.3228,14.050,96.700
1481,10/24/17 07:00:00  AM,13.978,0.3213,12.364,95.300
1482,10/24/17 08:00:00  AM,13.666,0.3206,10.883,92.900
1483,10/24/17 09:00:00  AM,13.209,0.3199,11.102,91.200
1484,10/24/17 10:00:00  AM,12.896,0.3191,12.775,87.600
1485,10/24/17 11:00:00  AM,12.751,0.3184,14.122,78.600
1486,10/24/17 12:00:00  PM,12.847,0.3184,16.249,74.500
1487,10/24/17 01:00:00  PM,13.642,0.3177,18.105,63.400
1488,10/24/17 02:00:00  PM,14.409,0.3184,14.936,61.600
1489,10/24/17 03:00:00  PM,14.385,0.3177,14.553,66.000
1490,10/24/17 04:00:00  PM,14.170,0.3177,14.984,65.400
1491,10/24/17 05:00:00  PM,14.002,0.3170,14.840,63.600
1492,10/24/17 06:00:00  PM,13.714,0.3162,11.807,75.200
1493,10/24/17 07:00:00  PM,13.353,0.3170,9.089,84.700
1494,10/24/17 08:00:00  PM,12.871,0.3162,9.854,89.700
1495,10/24/17 09:00:00  PM,12.413,0.3148,9.336,86.800
1496,10/24/17 10:00:00  PM,12.050,0.3148,9.238,86.100
1497,10/24/17 11:00:00  PM,11.807,0.3162,9.188,88.700
1498,10/25/17 12:00:00  AM,11.613,0.3148,8.742,89.000
1499,10/25/17 01:00:00  AM,11.321,0.3155,9.287,85.900
1500,10/25/17 02:00:00  AM,11.175,0.3155,8.469,86.600
1501,10/25/17 03:00:00  AM,11.053,0.3155,7.569,88.600
1502,10/25/17 04:00:00  AM,10.810,0.3148,7.318,88.700
1503,10/25/17 05:00:00  AM,10.590,0.3119,6.458,89.600
1504,10/25/17 06:00:00  AM,10.345,0.3133,5.975,90.600
1505,10/25/17 07:00:00  AM,10.075,0.3133,5.334,91.800
1506,10/25/17 08:00:00  AM,9.805,0.3133,5.719,93.000
1507,10/25/17 09:00:00  AM,9.657,0.3133,7.293,93.000
1508,10/25/17 10:00:00  AM,9.706,0.3133,8.494,86.300
1509,10/25/17 11:00:00  AM,9.706,0.3133,9.632,75.800
1510,10/25/17 12:00:00  PM,10.001,0.3126,11.953,65.700
1511,10/25/17 01:00:00  PM,10.810,0.3133,13.353,60.800
1512,10/25/17 02:00:00  PM,11.565,0.3126,14.361,55.100
1513,10/25/17 03:00:00  PM,12.582,0.3126,14.912,51.200
1514,10/25/17 04:00:00  PM,12.944,0.3133,12.871,50.500
1515,10/25/17 05:00:00  PM,12.751,0.3126,11.224,54.400
1516,10/25/17 06:00:00  PM,12.461,0.3126,9.706,60.300
1517,10/25/17 07:00:00  PM,12.074,0.3126,8.020,66.200
1518,10/25/17 08:00:00  PM,11.516,0.3119,5.847,71.900
1519,10/25/17 09:00:00  PM,10.858,0.3119,4.740,79.000
1520,10/25/17 10:00:00  PM,10.222,0.3126,3.906,84.900
1521,10/25/17 11:00:00  PM,9.706,0.3119,3.221,88.300
1522,10/26/17 12:00:00  AM,9.238,0.3119,2.664,90.500
1523,10/26/17 01:00:00  AM,8.817,0.3119,2.289,92.000
1524,10/26/17 02:00:00  AM,8.444,0.3119,1.859,93.000
1525,10/26/17 03:00:00  AM,8.095,0.3119,1.317,93.800
1526,10/26/17 04:00:00  AM,7.770,0.3119,1.044,94.400
1527,10/26/17 05:00:00  AM,7.469,0.3119,1.099,94.900
1528,10/26/17 06:00:00  AM,7.217,0.3119,1.180,95.400
1529,10/26/17 07:00:00  AM,6.990,0.3112,1.071,95.700
1530,10/26/17 08:00:00  AM,6.788,0.3119,1.099,96.000
1531,10/26/17 09:00:00  AM,6.636,0.3112,3.433,96.300
